inc,purpose,mode,cost,tod,hov,leg,transpose,peak,pct_wage,category,pct_hb,hov_adj,trip_file,cost_file,dbtable,aggregate_to,rollup_dbtable,rollup_to
Inc4,HBS,WCRail,BusTime,,,Outbound,0,0,50,Time,100,,MODE_HBS_Inc4_WCRail.csv,TRANSIT_OP_WCRail_BusTime.csv  (50%|100%),Inc4_NTDlta_Benefits,Inc4_BusTime,Inc4_NTDlta_Costs,Inc4_BusTime
Inc4,HBS,WBus,BusTime,,,Outbound,0,0,50,Time,100,,MODE_HBS_Inc4_WBus.csv,TRANSIT_OP_WBus_BusTime.csv  (50%|100%),Inc4_NTDlta_Benefits,Inc4_BusTime,Inc4_NTDlta_Costs,Inc4_BusTime
Inc4,HBS,DexpBus,BusTime,,,Outbound,0,0,50,Time,100,,MODE_HBS_Inc4_DexpBus.csv,TRANSIT_OP_DexpBus_BusTime.csv  (50%|100%),Inc4_NTDlta_Benefits,Inc4_BusTime,Inc4_NTDlta_Costs,Inc4_BusTime
Inc4,HBS,DRail,BusTime,,,Outbound,0,0,50,Time,100,,MODE_HBS_Inc4_DRail.csv,TRANSIT_OP_DRail_BusTime.csv  (50%|100%),Inc4_NTDlta_Benefits,Inc4_BusTime,Inc4_NTDlta_Costs,Inc4_BusTime
Inc4,HBS,DCRail,BusTime,,,Outbound,0,0,50,Time,100,,MODE_HBS_Inc4_DCRail.csv,TRANSIT_OP_DCRail_BusTime.csv  (50%|100%),Inc4_NTDlta_Benefits,Inc4_BusTime,Inc4_NTDlta_Costs,Inc4_BusTime
Inc4,HBS,DBus,BusTime,,,Outbound,0,0,50,Time,100,,MODE_HBS_Inc4_DBus.csv,TRANSIT_OP_DBus_BusTime.csv  (50%|100%),Inc4_NTDlta_Benefits,Inc4_BusTime,Inc4_NTDlta_Costs,Inc4_BusTime
Inc4,HBS,WexpBus,BusTime,,,Return,1,0,50,Time,0,,MODE_HBS_Inc4_WexpBus.csv (^T),TRANSIT_OP_WexpBus_BusTime.csv  (50%|0%),Inc4_NTDlta_Benefits,Inc4_BusTime,Inc4_NTDlta_Costs,Inc4_BusTime
Inc4,HBS,WRail,BusTime,,,Return,1,0,50,Time,0,,MODE_HBS_Inc4_WRail.csv (^T),TRANSIT_OP_WRail_BusTime.csv  (50%|0%),Inc4_NTDlta_Benefits,Inc4_BusTime,Inc4_NTDlta_Costs,Inc4_BusTime
Inc4,HBS,WCRail,BusTime,,,Return,1,0,50,Time,0,,MODE_HBS_Inc4_WCRail.csv (^T),TRANSIT_OP_WCRail_BusTime.csv  (50%|0%),Inc4_NTDlta_Benefits,Inc4_BusTime,Inc4_NTDlta_Costs,Inc4_BusTime
Inc4,HBS,WBus,BusTime,,,Return,1,0,50,Time,0,,MODE_HBS_Inc4_WBus.csv (^T),TRANSIT_OP_WBus_BusTime.csv  (50%|0%),Inc4_NTDlta_Benefits,Inc4_BusTime,Inc4_NTDlta_Costs,Inc4_BusTime
Inc4,HBS,DexpBus,BusTime,,,Return,1,0,50,Time,0,,MODE_HBS_Inc4_DexpBus.csv (^T),TRANSIT_OP_DexpBus_BusTime.csv  (50%|0%),Inc4_NTDlta_Benefits,Inc4_BusTime,Inc4_NTDlta_Costs,Inc4_BusTime
Inc4,HBS,DRail,BusTime,,,Return,1,0,50,Time,0,,MODE_HBS_Inc4_DRail.csv (^T),TRANSIT_OP_DRail_BusTime.csv  (50%|0%),Inc4_NTDlta_Benefits,Inc4_BusTime,Inc4_NTDlta_Costs,Inc4_BusTime
Inc4,HBS,DCRail,BusTime,,,Return,1,0,50,Time,0,,MODE_HBS_Inc4_DCRail.csv (^T),TRANSIT_OP_DCRail_BusTime.csv  (50%|0%),Inc4_NTDlta_Benefits,Inc4_BusTime,Inc4_NTDlta_Costs,Inc4_BusTime
Inc4,HBS,DBus,BusTime,,,Return,1,0,50,Time,0,,MODE_HBS_Inc4_DBus.csv (^T),TRANSIT_OP_DBus_BusTime.csv  (50%|0%),Inc4_NTDlta_Benefits,Inc4_BusTime,Inc4_NTDlta_Costs,Inc4_BusTime
Inc4,HBS,WexpBus,InitialWaitTime,,,Outbound,0,0,100,Time,100,,MODE_HBS_Inc4_WexpBus.csv,TRANSIT_OP_WexpBus_InitialWaitTime.csv  (100%|100%),Inc4_NTDlta_Benefits,Inc4_InitialWaitTime,Inc4_NTDlta_Costs,Inc4_InitialWaitTime
Inc4,HBS,WRail,InitialWaitTime,,,Outbound,0,0,100,Time,100,,MODE_HBS_Inc4_WRail.csv,TRANSIT_OP_WRail_InitialWaitTime.csv  (100%|100%),Inc4_NTDlta_Benefits,Inc4_InitialWaitTime,Inc4_NTDlta_Costs,Inc4_InitialWaitTime
Inc4,HBS,WCRail,InitialWaitTime,,,Outbound,0,0,100,Time,100,,MODE_HBS_Inc4_WCRail.csv,TRANSIT_OP_WCRail_InitialWaitTime.csv  (100%|100%),Inc4_NTDlta_Benefits,Inc4_InitialWaitTime,Inc4_NTDlta_Costs,Inc4_InitialWaitTime
Inc4,HBS,WBus,InitialWaitTime,,,Outbound,0,0,100,Time,100,,MODE_HBS_Inc4_WBus.csv,TRANSIT_OP_WBus_InitialWaitTime.csv  (100%|100%),Inc4_NTDlta_Benefits,Inc4_InitialWaitTime,Inc4_NTDlta_Costs,Inc4_InitialWaitTime
Inc4,HBS,DexpBus,InitialWaitTime,,,Outbound,0,0,100,Time,100,,MODE_HBS_Inc4_DexpBus.csv,TRANSIT_OP_DexpBus_InitialWaitTime.csv  (100%|100%),Inc4_NTDlta_Benefits,Inc4_InitialWaitTime,Inc4_NTDlta_Costs,Inc4_InitialWaitTime
Inc4,HBS,DRail,InitialWaitTime,,,Outbound,0,0,100,Time,100,,MODE_HBS_Inc4_DRail.csv,TRANSIT_OP_DRail_InitialWaitTime.csv  (100%|100%),Inc4_NTDlta_Benefits,Inc4_InitialWaitTime,Inc4_NTDlta_Costs,Inc4_InitialWaitTime
Inc4,HBS,DCRail,InitialWaitTime,,,Outbound,0,0,100,Time,100,,MODE_HBS_Inc4_DCRail.csv,TRANSIT_OP_DCRail_InitialWaitTime.csv  (100%|100%),Inc4_NTDlta_Benefits,Inc4_InitialWaitTime,Inc4_NTDlta_Costs,Inc4_InitialWaitTime
Inc4,HBS,DBus,InitialWaitTime,,,Outbound,0,0,100,Time,100,,MODE_HBS_Inc4_DBus.csv,TRANSIT_OP_DBus_InitialWaitTime.csv  (100%|100%),Inc4_NTDlta_Benefits,Inc4_InitialWaitTime,Inc4_NTDlta_Costs,Inc4_InitialWaitTime
Inc4,HBS,WexpBus,InitialWaitTime,,,Return,1,0,100,Time,0,,MODE_HBS_Inc4_WexpBus.csv (^T),TRANSIT_OP_WexpBus_InitialWaitTime.csv  (100%|0%),Inc4_NTDlta_Benefits,Inc4_InitialWaitTime,Inc4_NTDlta_Costs,Inc4_InitialWaitTime
Inc4,HBS,WRail,InitialWaitTime,,,Return,1,0,100,Time,0,,MODE_HBS_Inc4_WRail.csv (^T),TRANSIT_OP_WRail_InitialWaitTime.csv  (100%|0%),Inc4_NTDlta_Benefits,Inc4_InitialWaitTime,Inc4_NTDlta_Costs,Inc4_InitialWaitTime
Inc4,HBS,WCRail,InitialWaitTime,,,Return,1,0,100,Time,0,,MODE_HBS_Inc4_WCRail.csv (^T),TRANSIT_OP_WCRail_InitialWaitTime.csv  (100%|0%),Inc4_NTDlta_Benefits,Inc4_InitialWaitTime,Inc4_NTDlta_Costs,Inc4_InitialWaitTime
Inc4,HBS,WBus,InitialWaitTime,,,Return,1,0,100,Time,0,,MODE_HBS_Inc4_WBus.csv (^T),TRANSIT_OP_WBus_InitialWaitTime.csv  (100%|0%),Inc4_NTDlta_Benefits,Inc4_InitialWaitTime,Inc4_NTDlta_Costs,Inc4_InitialWaitTime
Inc4,HBS,DexpBus,InitialWaitTime,,,Return,1,0,100,Time,0,,MODE_HBS_Inc4_DexpBus.csv (^T),TRANSIT_OP_DexpBus_InitialWaitTime.csv  (100%|0%),Inc4_NTDlta_Benefits,Inc4_InitialWaitTime,Inc4_NTDlta_Costs,Inc4_InitialWaitTime
Inc4,HBS,DRail,InitialWaitTime,,,Return,1,0,100,Time,0,,MODE_HBS_Inc4_DRail.csv (^T),TRANSIT_OP_DRail_InitialWaitTime.csv  (100%|0%),Inc4_NTDlta_Benefits,Inc4_InitialWaitTime,Inc4_NTDlta_Costs,Inc4_InitialWaitTime
Inc4,HBS,DCRail,InitialWaitTime,,,Return,1,0,100,Time,0,,MODE_HBS_Inc4_DCRail.csv (^T),TRANSIT_OP_DCRail_InitialWaitTime.csv  (100%|0%),Inc4_NTDlta_Benefits,Inc4_InitialWaitTime,Inc4_NTDlta_Costs,Inc4_InitialWaitTime
Inc4,HBS,DBus,InitialWaitTime,,,Return,1,0,100,Time,0,,MODE_HBS_Inc4_DBus.csv (^T),TRANSIT_OP_DBus_InitialWaitTime.csv  (100%|0%),Inc4_NTDlta_Benefits,Inc4_InitialWaitTime,Inc4_NTDlta_Costs,Inc4_InitialWaitTime
Inc4,HBS,WexpBus,Fare,,,Outbound,0,0,100,Money,100,,MODE_HBS_Inc4_WexpBus.csv,FARE_WexpBus_OP.csv  (100%|100%),Inc4_NTDlta_Benefits,Inc4_Fare,Inc4_NTDlta_Costs,Inc4_Fare
Inc4,HBS,WRail,Fare,,,Outbound,0,0,100,Money,100,,MODE_HBS_Inc4_WRail.csv,FARE_WRail_OP.csv  (100%|100%),Inc4_NTDlta_Benefits,Inc4_Fare,Inc4_NTDlta_Costs,Inc4_Fare
Inc4,HBS,WCRail,Fare,,,Outbound,0,0,100,Money,100,,MODE_HBS_Inc4_WCRail.csv,FARE_WCRail_OP.csv  (100%|100%),Inc4_NTDlta_Benefits,Inc4_Fare,Inc4_NTDlta_Costs,Inc4_Fare
Inc4,HBS,WBus,Fare,,,Outbound,0,0,100,Money,100,,MODE_HBS_Inc4_WBus.csv,FARE_WBus_OP.csv  (100%|100%),Inc4_NTDlta_Benefits,Inc4_Fare,Inc4_NTDlta_Costs,Inc4_Fare
Inc4,HBS,DexpBus,Fare,,,Outbound,0,0,100,Money,100,,MODE_HBS_Inc4_DexpBus.csv,FARE_DexpBus_OP.csv  (100%|100%),Inc4_NTDlta_Benefits,Inc4_Fare,Inc4_NTDlta_Costs,Inc4_Fare
Inc4,HBS,DRail,Fare,,,Outbound,0,0,100,Money,100,,MODE_HBS_Inc4_DRail.csv,FARE_DRail_OP.csv  (100%|100%),Inc4_NTDlta_Benefits,Inc4_Fare,Inc4_NTDlta_Costs,Inc4_Fare
Inc4,HBS,DCRail,Fare,,,Outbound,0,0,100,Money,100,,MODE_HBS_Inc4_DCRail.csv,FARE_DCRail_OP.csv  (100%|100%),Inc4_NTDlta_Benefits,Inc4_Fare,Inc4_NTDlta_Costs,Inc4_Fare
Inc4,HBS,DBus,Fare,,,Outbound,0,0,100,Money,100,,MODE_HBS_Inc4_DBus.csv,FARE_DBus_OP.csv  (100%|100%),Inc4_NTDlta_Benefits,Inc4_Fare,Inc4_NTDlta_Costs,Inc4_Fare
Inc4,HBS,WexpBus,Fare,,,Return,1,0,100,Money,0,,MODE_HBS_Inc4_WexpBus.csv (^T),FARE_WexpBus_OP.csv  (100%|0%),Inc4_NTDlta_Benefits,Inc4_Fare,Inc4_NTDlta_Costs,Inc4_Fare
Inc4,HBS,WRail,Fare,,,Return,1,0,100,Money,0,,MODE_HBS_Inc4_WRail.csv (^T),FARE_WRail_OP.csv  (100%|0%),Inc4_NTDlta_Benefits,Inc4_Fare,Inc4_NTDlta_Costs,Inc4_Fare
Inc4,HBS,WCRail,Fare,,,Return,1,0,100,Money,0,,MODE_HBS_Inc4_WCRail.csv (^T),FARE_WCRail_OP.csv  (100%|0%),Inc4_NTDlta_Benefits,Inc4_Fare,Inc4_NTDlta_Costs,Inc4_Fare
Inc4,HBS,WBus,Fare,,,Return,1,0,100,Money,0,,MODE_HBS_Inc4_WBus.csv (^T),FARE_WBus_OP.csv  (100%|0%),Inc4_NTDlta_Benefits,Inc4_Fare,Inc4_NTDlta_Costs,Inc4_Fare
Inc4,HBS,DexpBus,Fare,,,Return,1,0,100,Money,0,,MODE_HBS_Inc4_DexpBus.csv (^T),FARE_DexpBus_OP.csv  (100%|0%),Inc4_NTDlta_Benefits,Inc4_Fare,Inc4_NTDlta_Costs,Inc4_Fare
Inc4,HBS,DRail,Fare,,,Return,1,0,100,Money,0,,MODE_HBS_Inc4_DRail.csv (^T),FARE_DRail_OP.csv  (100%|0%),Inc4_NTDlta_Benefits,Inc4_Fare,Inc4_NTDlta_Costs,Inc4_Fare
Inc4,HBS,DCRail,Fare,,,Return,1,0,100,Money,0,,MODE_HBS_Inc4_DCRail.csv (^T),FARE_DCRail_OP.csv  (100%|0%),Inc4_NTDlta_Benefits,Inc4_Fare,Inc4_NTDlta_Costs,Inc4_Fare
Inc4,HBS,DBus,Fare,,,Return,1,0,100,Money,0,,MODE_HBS_Inc4_DBus.csv (^T),FARE_DBus_OP.csv  (100%|0%),Inc4_NTDlta_Benefits,Inc4_Fare,Inc4_NTDlta_Costs,Inc4_Fare
Inc4,HBS,DexpBus,AutoTime,,,Outbound,0,0,100,Time,100,,MODE_HBS_Inc4_DexpBus.csv,TRANSIT_OP_DexpBus_AutoTime.csv  (100%|100%),Inc4_NTDlta_Benefits,Inc4_AutoTime,Inc4_NTDlta_Costs,Inc4_AutoTime
Inc4,HBS,DRail,AutoTime,,,Outbound,0,0,100,Time,100,,MODE_HBS_Inc4_DRail.csv,TRANSIT_OP_DRail_AutoTime.csv  (100%|100%),Inc4_NTDlta_Benefits,Inc4_AutoTime,Inc4_NTDlta_Costs,Inc4_AutoTime
Inc4,HBS,DCRail,AutoTime,,,Outbound,0,0,100,Time,100,,MODE_HBS_Inc4_DCRail.csv,TRANSIT_OP_DCRail_AutoTime.csv  (100%|100%),Inc4_NTDlta_Benefits,Inc4_AutoTime,Inc4_NTDlta_Costs,Inc4_AutoTime
Inc4,HBS,DBus,AutoTime,,,Outbound,0,0,100,Time,100,,MODE_HBS_Inc4_DBus.csv,TRANSIT_OP_DBus_AutoTime.csv  (100%|100%),Inc4_NTDlta_Benefits,Inc4_AutoTime,Inc4_NTDlta_Costs,Inc4_AutoTime
Inc4,HBS,DexpBus,AutoTime,,,Return,1,0,100,Time,0,,MODE_HBS_Inc4_DexpBus.csv (^T),TRANSIT_OP_DexpBus_AutoTime.csv  (100%|0%),Inc4_NTDlta_Benefits,Inc4_AutoTime,Inc4_NTDlta_Costs,Inc4_AutoTime
Inc4,HBS,DRail,AutoTime,,,Return,1,0,100,Time,0,,MODE_HBS_Inc4_DRail.csv (^T),TRANSIT_OP_DRail_AutoTime.csv  (100%|0%),Inc4_NTDlta_Benefits,Inc4_AutoTime,Inc4_NTDlta_Costs,Inc4_AutoTime
Inc4,HBS,DCRail,AutoTime,,,Return,1,0,100,Time,0,,MODE_HBS_Inc4_DCRail.csv (^T),TRANSIT_OP_DCRail_AutoTime.csv  (100%|0%),Inc4_NTDlta_Benefits,Inc4_AutoTime,Inc4_NTDlta_Costs,Inc4_AutoTime
Inc4,HBS,DBus,AutoTime,,,Return,1,0,100,Time,0,,MODE_HBS_Inc4_DBus.csv (^T),TRANSIT_OP_DBus_AutoTime.csv  (100%|0%),Inc4_NTDlta_Benefits,Inc4_AutoTime,Inc4_NTDlta_Costs,Inc4_AutoTime
Inc4,HBS,DA,DISTANCE,MD,SOV,Outbound,0,,-,Hwy_distance,100,1,MODE_HBS_Inc4_DA.csv,LOADED_HWY_DISTANCE_SOV_MD.csv (-%|100%),Inc4_NTDlta_Benefits,Inc4_Hwy_distance,Inc4_NTDlta_Costs,Inc4_Hwy_distance
Inc4,HBS,SR2,DISTANCE,MD,HOV,Outbound,0,,-,Hwy_distance,100,1,MODE_HBS_Inc4_SR2.csv,LOADED_HWY_DISTANCE_HOV_MD.csv (-%|100%),Inc4_NTDlta_Benefits,Inc4_Hwy_distance,Inc4_NTDlta_Costs,Inc4_Hwy_distance
Inc4,HBS,SR3,DISTANCE,MD,HOV,Outbound,0,,-,Hwy_distance,100,1,MODE_HBS_Inc4_SR3.csv,LOADED_HWY_DISTANCE_HOV_MD.csv (-%100%),Inc4_NTDlta_Benefits,Inc4_Hwy_distance,Inc4_NTDlta_Costs,Inc4_Hwy_distance
Inc4,HBS,DA,DISTANCE,MD,SOV,Return,1,,-,Hwy_distance,0,1,MODE_HBS_Inc4_DA.csv (^T),LOADED_HWY_DISTANCE_SOV_MD.csv (-%|0%),Inc4_NTDlta_Benefits,Inc4_Hwy_distance,Inc4_NTDlta_Costs,Inc4_Hwy_distance
Inc4,HBS,SR2,DISTANCE,MD,HOV,Return,1,,-,Hwy_distance,0,1,MODE_HBS_Inc4_SR2.csv (^T),LOADED_HWY_DISTANCE_HOV_MD.csv (-%|0%),Inc4_NTDlta_Benefits,Inc4_Hwy_distance,Inc4_NTDlta_Costs,Inc4_Hwy_distance
Inc4,HBS,SR3,DISTANCE,MD,HOV,Return,1,,-,Hwy_distance,0,1,MODE_HBS_Inc4_SR3.csv (^T),LOADED_HWY_DISTANCE_HOV_MD.csv (-%|0%),Inc4_NTDlta_Benefits,Inc4_Hwy_distance,Inc4_NTDlta_Costs,Inc4_Hwy_distance
Inc4,HBS,DA,TIME,MD,SOV,Outbound,0,,-,Hwy_time,100,1,MODE_HBS_Inc4_DA.csv,LOADED_HWY_TIME_SOV_MD.csv (-%|100%),Inc4_NTDlta_Benefits,Inc4_Hwy_time,Inc4_NTDlta_Costs,Inc4_Hwy_time
Inc4,HBS,SR2,TIME,MD,HOV,Outbound,0,,-,Hwy_time,100,1,MODE_HBS_Inc4_SR2.csv,LOADED_HWY_TIME_HOV_MD.csv (-%|100%),Inc4_NTDlta_Benefits,Inc4_Hwy_time,Inc4_NTDlta_Costs,Inc4_Hwy_time
Inc4,HBS,SR3,TIME,MD,HOV,Outbound,0,,-,Hwy_time,100,1,MODE_HBS_Inc4_SR3.csv,LOADED_HWY_TIME_HOV_MD.csv (-%100%),Inc4_NTDlta_Benefits,Inc4_Hwy_time,Inc4_NTDlta_Costs,Inc4_Hwy_time
Inc4,HBS,DA,TIME,MD,SOV,Return,1,,-,Hwy_time,0,1,MODE_HBS_Inc4_DA.csv (^T),LOADED_HWY_TIME_SOV_MD.csv (-%|0%),Inc4_NTDlta_Benefits,Inc4_Hwy_time,Inc4_NTDlta_Costs,Inc4_Hwy_time
Inc4,HBS,SR2,TIME,MD,HOV,Return,1,,-,Hwy_time,0,1,MODE_HBS_Inc4_SR2.csv (^T),LOADED_HWY_TIME_HOV_MD.csv (-%|0%),Inc4_NTDlta_Benefits,Inc4_Hwy_time,Inc4_NTDlta_Costs,Inc4_Hwy_time
Inc4,HBS,SR3,TIME,MD,HOV,Return,1,,-,Hwy_time,0,1,MODE_HBS_Inc4_SR3.csv (^T),LOADED_HWY_TIME_HOV_MD.csv (-%|0%),Inc4_NTDlta_Benefits,Inc4_Hwy_time,Inc4_NTDlta_Costs,Inc4_Hwy_time
Inc4,HBS,DA,TOLL,MD,SOV,Outbound,0,,-,Hwy_toll,100,1,MODE_HBS_Inc4_DA.csv,LOADED_HWY_TOLL_SOV_MD.csv (-%|100%),Inc4_NTDlta_Benefits,Inc4_Hwy_toll,Inc4_NTDlta_Costs,Inc4_Hwy_toll
Inc4,HBS,SR2,TOLL,MD,HOV,Outbound,0,,-,Hwy_toll,100,1,MODE_HBS_Inc4_SR2.csv,LOADED_HWY_TOLL_HOV_MD.csv (-%|100%),Inc4_NTDlta_Benefits,Inc4_Hwy_toll,Inc4_NTDlta_Costs,Inc4_Hwy_toll
Inc4,HBS,SR3,TOLL,MD,HOV,Outbound,0,,-,Hwy_toll,100,1,MODE_HBS_Inc4_SR3.csv,LOADED_HWY_TOLL_HOV_MD.csv (-%100%),Inc4_NTDlta_Benefits,Inc4_Hwy_toll,Inc4_NTDlta_Costs,Inc4_Hwy_toll
Inc4,HBS,DA,TOLL,MD,SOV,Return,1,,-,Hwy_toll,0,1,MODE_HBS_Inc4_DA.csv (^T),LOADED_HWY_TOLL_SOV_MD.csv (-%|0%),Inc4_NTDlta_Benefits,Inc4_Hwy_toll,Inc4_NTDlta_Costs,Inc4_Hwy_toll
Inc4,HBS,SR2,TOLL,MD,HOV,Return,1,,-,Hwy_toll,0,1,MODE_HBS_Inc4_SR2.csv (^T),LOADED_HWY_TOLL_HOV_MD.csv (-%|0%),Inc4_NTDlta_Benefits,Inc4_Hwy_toll,Inc4_NTDlta_Costs,Inc4_Hwy_toll
Inc4,HBS,SR3,TOLL,MD,HOV,Return,1,,-,Hwy_toll,0,1,MODE_HBS_Inc4_SR3.csv (^T),LOADED_HWY_TOLL_HOV_MD.csv (-%|0%),Inc4_NTDlta_Benefits,Inc4_Hwy_toll,Inc4_NTDlta_Costs,Inc4_Hwy_toll
Inc5,HBS,WexpBus,XferWaitTime,,,Outbound,0,0,100,Time,100,,MODE_HBS_Inc5_WexpBus.csv,TRANSIT_OP_WexpBus_XferWaitTime.csv  (100%|100%),Inc5_NTDlta_Benefits,Inc5_XferWaitTime,Inc5_NTDlta_Costs,Inc5_XferWaitTime
Inc5,HBS,WRail,XferWaitTime,,,Outbound,0,0,100,Time,100,,MODE_HBS_Inc5_WRail.csv,TRANSIT_OP_WRail_XferWaitTime.csv  (100%|100%),Inc5_NTDlta_Benefits,Inc5_XferWaitTime,Inc5_NTDlta_Costs,Inc5_XferWaitTime
Inc5,HBS,WCRail,XferWaitTime,,,Outbound,0,0,100,Time,100,,MODE_HBS_Inc5_WCRail.csv,TRANSIT_OP_WCRail_XferWaitTime.csv  (100%|100%),Inc5_NTDlta_Benefits,Inc5_XferWaitTime,Inc5_NTDlta_Costs,Inc5_XferWaitTime
Inc5,HBS,WBus,XferWaitTime,,,Outbound,0,0,100,Time,100,,MODE_HBS_Inc5_WBus.csv,TRANSIT_OP_WBus_XferWaitTime.csv  (100%|100%),Inc5_NTDlta_Benefits,Inc5_XferWaitTime,Inc5_NTDlta_Costs,Inc5_XferWaitTime
Inc5,HBS,DexpBus,XferWaitTime,,,Outbound,0,0,100,Time,100,,MODE_HBS_Inc5_DexpBus.csv,TRANSIT_OP_DexpBus_XferWaitTime.csv  (100%|100%),Inc5_NTDlta_Benefits,Inc5_XferWaitTime,Inc5_NTDlta_Costs,Inc5_XferWaitTime
Inc5,HBS,DRail,XferWaitTime,,,Outbound,0,0,100,Time,100,,MODE_HBS_Inc5_DRail.csv,TRANSIT_OP_DRail_XferWaitTime.csv  (100%|100%),Inc5_NTDlta_Benefits,Inc5_XferWaitTime,Inc5_NTDlta_Costs,Inc5_XferWaitTime
Inc5,HBS,DCRail,XferWaitTime,,,Outbound,0,0,100,Time,100,,MODE_HBS_Inc5_DCRail.csv,TRANSIT_OP_DCRail_XferWaitTime.csv  (100%|100%),Inc5_NTDlta_Benefits,Inc5_XferWaitTime,Inc5_NTDlta_Costs,Inc5_XferWaitTime
Inc5,HBS,DBus,XferWaitTime,,,Outbound,0,0,100,Time,100,,MODE_HBS_Inc5_DBus.csv,TRANSIT_OP_DBus_XferWaitTime.csv  (100%|100%),Inc5_NTDlta_Benefits,Inc5_XferWaitTime,Inc5_NTDlta_Costs,Inc5_XferWaitTime
Inc5,HBS,WexpBus,XferWaitTime,,,Return,1,0,100,Time,0,,MODE_HBS_Inc5_WexpBus.csv (^T),TRANSIT_OP_WexpBus_XferWaitTime.csv  (100%|0%),Inc5_NTDlta_Benefits,Inc5_XferWaitTime,Inc5_NTDlta_Costs,Inc5_XferWaitTime
Inc5,HBS,WRail,XferWaitTime,,,Return,1,0,100,Time,0,,MODE_HBS_Inc5_WRail.csv (^T),TRANSIT_OP_WRail_XferWaitTime.csv  (100%|0%),Inc5_NTDlta_Benefits,Inc5_XferWaitTime,Inc5_NTDlta_Costs,Inc5_XferWaitTime
Inc5,HBS,WCRail,XferWaitTime,,,Return,1,0,100,Time,0,,MODE_HBS_Inc5_WCRail.csv (^T),TRANSIT_OP_WCRail_XferWaitTime.csv  (100%|0%),Inc5_NTDlta_Benefits,Inc5_XferWaitTime,Inc5_NTDlta_Costs,Inc5_XferWaitTime
Inc5,HBS,WBus,XferWaitTime,,,Return,1,0,100,Time,0,,MODE_HBS_Inc5_WBus.csv (^T),TRANSIT_OP_WBus_XferWaitTime.csv  (100%|0%),Inc5_NTDlta_Benefits,Inc5_XferWaitTime,Inc5_NTDlta_Costs,Inc5_XferWaitTime
Inc5,HBS,DexpBus,XferWaitTime,,,Return,1,0,100,Time,0,,MODE_HBS_Inc5_DexpBus.csv (^T),TRANSIT_OP_DexpBus_XferWaitTime.csv  (100%|0%),Inc5_NTDlta_Benefits,Inc5_XferWaitTime,Inc5_NTDlta_Costs,Inc5_XferWaitTime
Inc5,HBS,DRail,XferWaitTime,,,Return,1,0,100,Time,0,,MODE_HBS_Inc5_DRail.csv (^T),TRANSIT_OP_DRail_XferWaitTime.csv  (100%|0%),Inc5_NTDlta_Benefits,Inc5_XferWaitTime,Inc5_NTDlta_Costs,Inc5_XferWaitTime
Inc5,HBS,DCRail,XferWaitTime,,,Return,1,0,100,Time,0,,MODE_HBS_Inc5_DCRail.csv (^T),TRANSIT_OP_DCRail_XferWaitTime.csv  (100%|0%),Inc5_NTDlta_Benefits,Inc5_XferWaitTime,Inc5_NTDlta_Costs,Inc5_XferWaitTime
Inc5,HBS,DBus,XferWaitTime,,,Return,1,0,100,Time,0,,MODE_HBS_Inc5_DBus.csv (^T),TRANSIT_OP_DBus_XferWaitTime.csv  (100%|0%),Inc5_NTDlta_Benefits,Inc5_XferWaitTime,Inc5_NTDlta_Costs,Inc5_XferWaitTime
Inc5,HBS,WexpBus,WalkTime,,,Outbound,0,0,100,Time,100,,MODE_HBS_Inc5_WexpBus.csv,TRANSIT_OP_WexpBus_WalkTime.csv  (100%|100%),Inc5_NTDlta_Benefits,Inc5_WalkTime,Inc5_NTDlta_Costs,Inc5_WalkTime
Inc5,HBS,WRail,WalkTime,,,Outbound,0,0,100,Time,100,,MODE_HBS_Inc5_WRail.csv,TRANSIT_OP_WRail_WalkTime.csv  (100%|100%),Inc5_NTDlta_Benefits,Inc5_WalkTime,Inc5_NTDlta_Costs,Inc5_WalkTime
Inc5,HBS,WCRail,WalkTime,,,Outbound,0,0,100,Time,100,,MODE_HBS_Inc5_WCRail.csv,TRANSIT_OP_WCRail_WalkTime.csv  (100%|100%),Inc5_NTDlta_Benefits,Inc5_WalkTime,Inc5_NTDlta_Costs,Inc5_WalkTime
Inc5,HBS,WBus,WalkTime,,,Outbound,0,0,100,Time,100,,MODE_HBS_Inc5_WBus.csv,TRANSIT_OP_WBus_WalkTime.csv  (100%|100%),Inc5_NTDlta_Benefits,Inc5_WalkTime,Inc5_NTDlta_Costs,Inc5_WalkTime
Inc5,HBS,DexpBus,WalkTime,,,Outbound,0,0,100,Time,100,,MODE_HBS_Inc5_DexpBus.csv,TRANSIT_OP_DexpBus_WalkTime.csv  (100%|100%),Inc5_NTDlta_Benefits,Inc5_WalkTime,Inc5_NTDlta_Costs,Inc5_WalkTime
Inc5,HBS,DRail,WalkTime,,,Outbound,0,0,100,Time,100,,MODE_HBS_Inc5_DRail.csv,TRANSIT_OP_DRail_WalkTime.csv  (100%|100%),Inc5_NTDlta_Benefits,Inc5_WalkTime,Inc5_NTDlta_Costs,Inc5_WalkTime
Inc5,HBS,DCRail,WalkTime,,,Outbound,0,0,100,Time,100,,MODE_HBS_Inc5_DCRail.csv,TRANSIT_OP_DCRail_WalkTime.csv  (100%|100%),Inc5_NTDlta_Benefits,Inc5_WalkTime,Inc5_NTDlta_Costs,Inc5_WalkTime
